"Mission","AGCID","Date","Time","TempC"
2021,"T08",2021-09-25,1899-12-31 20:00:00,-0.56
2021,"T08",2021-09-26,1899-12-31,-1.061
2021,"T08",2021-09-26,1899-12-31 04:00:00,-1.061
2021,"T08",2021-09-26,1899-12-31 08:00:00,-2.062
2021,"T08",2021-09-26,1899-12-31 12:00:00,1.943
2021,"T08",2021-09-26,1899-12-31 16:00:00,0.942
2021,"T08",2021-09-26,1899-12-31 20:00:00,-3.564
2021,"T08",2021-09-27,1899-12-31,-4.565
2021,"T08",2021-09-27,1899-12-31 04:00:00,-3.063
2021,"T08",2021-09-27,1899-12-31 08:00:00,-2.562
2021,"T08",2021-09-27,1899-12-31 12:00:00,-0.059
2021,"T08",2021-09-27,1899-12-31 16:00:00,-0.059
2021,"T08",2021-09-27,1899-12-31 20:00:00,-1.561
2021,"T08",2021-09-28,1899-12-31,-1.561
2021,"T08",2021-09-28,1899-12-31 04:00:00,-2.062
2021,"T08",2021-09-28,1899-12-31 08:00:00,-2.062
2021,"T08",2021-09-28,1899-12-31 12:00:00,-0.059
2021,"T08",2021-09-28,1899-12-31 16:00:00,-0.56
2021,"T08",2021-09-28,1899-12-31 20:00:00,-1.061
2021,"T08",2021-09-29,1899-12-31,-1.561
2021,"T08",2021-09-29,1899-12-31 04:00:00,-0.56
2021,"T08",2021-09-29,1899-12-31 08:00:00,-0.56
2021,"T08",2021-09-29,1899-12-31 12:00:00,-0.059
2021,"T08",2021-09-29,1899-12-31 16:00:00,-0.059
2021,"T08",2021-09-29,1899-12-31 20:00:00,-0.059
2021,"T08",2021-09-30,1899-12-31,-0.059
2021,"T08",2021-09-30,1899-12-31 04:00:00,-0.059
2021,"T08",2021-09-30,1899-12-31 08:00:00,-0.56
2021,"T08",2021-09-30,1899-12-31 12:00:00,-0.059
2021,"T08",2021-09-30,1899-12-31 16:00:00,-1.061
2021,"T08",2021-09-30,1899-12-31 20:00:00,-2.062
2021,"T08",2021-10-01,1899-12-31,-1.561
2021,"T08",2021-10-01,1899-12-31 04:00:00,-1.561
